# Program:featureCounts v2.1.1; Command:"featureCounts" "-a" "genomic.gff" "-o" "counts.txt" "-t" "gene" "-g" "ID" "-p" "-B" "SRR22805709.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR22805709.sorted.bam
gene-T240_RS0119790	NZ_AXNK01000075.1	110770	110991	+	222	2483
gene-T240_RS0119795	NZ_AXNK01000075.1	111040	111573	+	534	9751
gene-T240_RS0119800	NZ_AXNK01000075.1	111624	112127	-	504	5762
gene-T240_RS0119805	NZ_AXNK01000075.1	112327	112776	+	450	2099
gene-T240_RS0119810	NZ_AXNK01000075.1	112906	114576	-	1671	17849
gene-T240_RS0119815	NZ_AXNK01000075.1	114812	116383	-	1572	2770
gene-T240_RS0119820	NZ_AXNK01000075.1	116873	118009	+	1137	1449
gene-T240_RS0119825	NZ_AXNK01000075.1	118012	119226	+	1215	5998
gene-T240_RS0119830	NZ_AXNK01000075.1	119308	120897	+	1590	1743
gene-T240_RS0119835	NZ_AXNK01000075.1	121140	122804	+	1665	3713
gene-T240_RS0119840	NZ_AXNK01000075.1	122920	123420	-	501	646
gene-T240_RS0119845	NZ_AXNK01000075.1	123754	125142	+	1389	1146
gene-T240_RS0119850	NZ_AXNK01000075.1	125218	126180	-	963	502
gene-T240_RS0119855	NZ_AXNK01000075.1	126286	126930	-	645	14590
gene-T240_RS0119860	NZ_AXNK01000075.1	127251	129155	-	1905	1193
gene-T240_RS0119865	NZ_AXNK01000075.1	129426	130304	+	879	3022
gene-T240_RS0119870	NZ_AXNK01000075.1	130316	130831	+	516	515
gene-T240_RS0119875	NZ_AXNK01000075.1	130878	131633	+	756	321
gene-T240_RS0119880	NZ_AXNK01000075.1	131655	131933	+	279	203
gene-T240_RS0119885	NZ_AXNK01000075.1	131992	132537	-	546	1554
gene-T240_RS27170	NZ_AXNK01000075.1	132607	132816	-	210	605
gene-T240_RS0119890	NZ_AXNK01000075.1	132959	133366	-	408	215
gene-T240_RS0119895	NZ_AXNK01000075.1	133363	133713	-	351	28
gene-T240_RS0119900	NZ_AXNK01000075.1	133703	134494	-	792	261
gene-T240_RS0119905	NZ_AXNK01000075.1	134491	135225	-	735	130
gene-T240_RS0119910	NZ_AXNK01000075.1	135511	136428	+	918	2874
gene-T240_RS0119915	NZ_AXNK01000075.1	136467	137294	+	828	761
gene-T240_RS0119920	NZ_AXNK01000075.1	137743	138597	+	855	703
gene-T240_RS0119925	NZ_AXNK01000075.1	138758	139675	+	918	7300
gene-T240_RS0119930	NZ_AXNK01000075.1	139685	140146	+	462	1082
gene-T240_RS26775	NZ_AXNK01000075.1	140687	140869	+	183	58
gene-T240_RS0119935	NZ_AXNK01000075.1	140913	142322	-	1410	1832
gene-T240_RS0119945	NZ_AXNK01000075.1	142832	144844	-	2013	976
gene-T240_RS0119950	NZ_AXNK01000075.1	144934	145884	-	951	3770
gene-T240_RS0119955	NZ_AXNK01000075.1	146134	146877	+	744	5258
gene-T240_RS0119960	NZ_AXNK01000075.1	147041	148009	+	969	9277
gene-T240_RS0119965	NZ_AXNK01000075.1	148308	148565	+	258	2551
gene-T240_RS0119970	NZ_AXNK01000075.1	148706	150430	+	1725	17473
gene-T240_RS0119975	NZ_AXNK01000075.1	150552	151061	+	510	19758
gene-T240_RS0119980	NZ_AXNK01000075.1	151155	152279	-	1125	181
gene-T240_RS0119985	NZ_AXNK01000075.1	152396	152978	-	583	128
gene-T240_RS0119990	NZ_AXNK01000076.1	64	249	+	186	3
gene-T240_RS0119995	NZ_AXNK01000076.1	497	1963	+	1467	1671
gene-T240_RS0120000	NZ_AXNK01000076.1	1960	2388	-	429	124
gene-T240_RS0120005	NZ_AXNK01000076.1	2717	3082	+	366	299
gene-T240_RS0120010	NZ_AXNK01000076.1	3143	4621	-	1479	1426
gene-T240_RS26960	NZ_AXNK01000076.1	5163	5306	-	144	13
gene-T240_RS0120020	NZ_AXNK01000076.1	5306	6691	-	1386	111
gene-T240_RS0120025	NZ_AXNK01000076.1	6696	7040	-	345	2
gene-T240_RS0120030	NZ_AXNK01000076.1	7042	8556	-	1515	39
gene-T240_RS0120035	NZ_AXNK01000076.1	8725	8970	-	246	50
gene-T240_RS0120040	NZ_AXNK01000076.1	8976	9206	-	231	14
gene-T240_RS0120045	NZ_AXNK01000076.1	9210	9569	-	360	10
gene-T240_RS0120050	NZ_AXNK01000076.1	9573	10721	-	1149	28
gene-T240_RS0120055	NZ_AXNK01000076.1	10705	10920	-	216	1
gene-T240_RS0120060	NZ_AXNK01000076.1	11077	11445	+	369	154
gene-T240_RS0120065	NZ_AXNK01000076.1	11613	13343	-	1731	402
gene-T240_RS0120070	NZ_AXNK01000076.1	13333	14514	-	1182	889
gene-T240_RS0120075	NZ_AXNK01000076.1	14628	14984	-	357	244
gene-T240_RS0120080	NZ_AXNK01000076.1	15241	16668	+	1428	38986
gene-T240_RS0120085	NZ_AXNK01000076.1	16681	17301	+	621	2260
gene-T240_RS0120090	NZ_AXNK01000076.1	17311	17484	+	174	635
gene-T240_RS0120095	NZ_AXNK01000076.1	17484	18458	+	975	3695
gene-T240_RS0120100	NZ_AXNK01000076.1	18549	19025	+	477	149
gene-T240_RS0120105	NZ_AXNK01000076.1	19030	21393	+	2364	1413
gene-T240_RS0120110	NZ_AXNK01000076.1	21408	21572	+	165	64
gene-T240_RS0120115	NZ_AXNK01000076.1	21581	22258	+	678	470
gene-T240_RS0120120	NZ_AXNK01000076.1	22349	23095	+	747	27701
gene-T240_RS0120125	NZ_AXNK01000076.1	23275	24222	+	948	4953
gene-T240_RS0120130	NZ_AXNK01000076.1	24318	25211	-	894	745
gene-T240_RS0120135	NZ_AXNK01000076.1	25402	26061	-	660	596
gene-T240_RS0120140	NZ_AXNK01000076.1	26074	26910	-	837	949
gene-T240_RS0120145	NZ_AXNK01000076.1	26903	27700	-	798	716
gene-T240_RS0120150	NZ_AXNK01000076.1	28024	29217	+	1194	3590
gene-T240_RS0120155	NZ_AXNK01000076.1	29198	30058	+	861	1559
gene-T240_RS0120160	NZ_AXNK01000076.1	30058	30828	+	771	10824
gene-T240_RS0120165	NZ_AXNK01000076.1	30935	31966	+	1032	5326
gene-T240_RS0120170	NZ_AXNK01000076.1	32217	33254	+	1038	11456
gene-T240_RS0120175	NZ_AXNK01000076.1	33328	34053	-	726	967
gene-T240_RS0120180	NZ_AXNK01000076.1	34174	34353	+	180	126
gene-T240_RS0120185	NZ_AXNK01000076.1	34427	35647	-	1221	242
gene-T240_RS0120190	NZ_AXNK01000076.1	35994	36893	-	900	313
gene-T240_RS0120195	NZ_AXNK01000076.1	37063	37962	-	900	286
gene-T240_RS0120205	NZ_AXNK01000076.1	38633	39004	-	372	297
gene-T240_RS0120210	NZ_AXNK01000076.1	39016	43161	-	4146	453
gene-T240_RS0120215	NZ_AXNK01000076.1	43669	44085	-	417	2496
gene-T240_RS0120220	NZ_AXNK01000076.1	44069	45121	-	1053	10076
gene-T240_RS0120225	NZ_AXNK01000076.1	45136	45744	-	609	4138
gene-T240_RS0120230	NZ_AXNK01000076.1	45756	48611	-	2856	39504
gene-T240_RS0120235	NZ_AXNK01000076.1	48622	48822	-	201	871
gene-T240_RS0120240	NZ_AXNK01000076.1	48896	49522	-	627	1955
gene-T240_RS0120245	NZ_AXNK01000076.1	49532	51193	-	1662	44512
gene-T240_RS0120250	NZ_AXNK01000076.1	51502	52131	-	630	596
gene-T240_RS0120255	NZ_AXNK01000076.1	52121	52585	-	465	3263
gene-T240_RS0120260	NZ_AXNK01000076.1	52901	53734	+	834	7372
gene-T240_RS0120270	NZ_AXNK01000076.1	54097	55689	-	1593	2836
gene-T240_RS0120275	NZ_AXNK01000076.1	55941	57980	-	2040	350
gene-T240_RS0120280	NZ_AXNK01000076.1	57970	59421	-	1452	663
gene-T240_RS0120285	NZ_AXNK01000076.1	59747	60565	+	819	11617
gene-T240_RS0120290	NZ_AXNK01000076.1	60572	61270	+	699	2787
gene-T240_RS0120295	NZ_AXNK01000076.1	61321	62040	+	720	1685
gene-T240_RS0120300	NZ_AXNK01000076.1	62018	62605	+	588	1437
gene-T240_RS0120305	NZ_AXNK01000076.1	62602	64380	+	1779	5833
gene-T240_RS0120310	NZ_AXNK01000076.1	64455	64721	+	267	62
gene-T240_RS0120315	NZ_AXNK01000076.1	64926	65834	-	909	2548
gene-T240_RS0120320	NZ_AXNK01000076.1	66008	66757	-	750	326
gene-T240_RS0120325	NZ_AXNK01000076.1	66912	67739	+	828	394
gene-T240_RS0120330	NZ_AXNK01000076.1	67835	68053	-	219	257
gene-T240_RS0120335	NZ_AXNK01000076.1	68098	68478	-	381	967
gene-T240_RS26780	NZ_AXNK01000076.1	68742	69209	-	468	88
gene-T240_RS0120345	NZ_AXNK01000076.1	69210	69623	-	414	19
gene-T240_RS0120350	NZ_AXNK01000076.1	69613	70032	-	420	41
gene-T240_RS0120355	NZ_AXNK01000076.1	70240	72258	-	2019	386
gene-T240_RS0120360	NZ_AXNK01000076.1	72393	72887	+	495	964
gene-T240_RS0120365	NZ_AXNK01000076.1	72950	73294	-	345	302
gene-T240_RS0120370	NZ_AXNK01000076.1	73435	74397	-	963	818
gene-T240_RS0120375	NZ_AXNK01000076.1	74397	75368	-	972	2727
gene-T240_RS0120380	NZ_AXNK01000076.1	75593	76459	+	867	2226
gene-T240_RS0120385	NZ_AXNK01000076.1	76743	76937	+	195	586
gene-T240_RS0120390	NZ_AXNK01000076.1	77046	77657	-	612	345
gene-T240_RS0120395	NZ_AXNK01000076.1	77945	79315	+	1371	2040
gene-T240_RS0120400	NZ_AXNK01000076.1	79458	80468	+	1011	125
gene-T240_RS0120405	NZ_AXNK01000076.1	80458	81300	-	843	153
gene-T240_RS0120410	NZ_AXNK01000076.1	81677	81997	+	321	59
gene-T240_RS0120415	NZ_AXNK01000076.1	82024	82926	+	903	750
gene-T240_RS0120420	NZ_AXNK01000076.1	82959	85025	+	2067	796
gene-T240_RS0120425	NZ_AXNK01000076.1	85025	85711	+	687	573
gene-T240_RS0120430	NZ_AXNK01000076.1	85724	86104	+	381	237
gene-T240_RS0120435	NZ_AXNK01000076.1	86376	87920	+	1545	1782
gene-T240_RS0120440	NZ_AXNK01000076.1	87895	88965	+	1071	479
gene-T240_RS0120445	NZ_AXNK01000076.1	89116	90300	+	1185	216
gene-T240_RS0120450	NZ_AXNK01000076.1	90311	91483	+	1173	138
gene-T240_RS0120455	NZ_AXNK01000076.1	91476	92906	+	1431	118
gene-T240_RS0120460	NZ_AXNK01000076.1	92903	94267	+	1365	92
gene-T240_RS0120465	NZ_AXNK01000076.1	94383	95507	+	1125	100
gene-T240_RS0120470	NZ_AXNK01000076.1	95504	96937	+	1434	102
gene-T240_RS0120475	NZ_AXNK01000076.1	97173	98291	+	1119	60
gene-T240_RS0120480	NZ_AXNK01000076.1	98284	99477	+	1194	95
gene-T240_RS0120485	NZ_AXNK01000076.1	99488	100126	+	639	258
gene-T240_RS0120490	NZ_AXNK01000076.1	100145	100534	-	390	122
gene-T240_RS0120500	NZ_AXNK01000076.1	100655	102235	-	1581	4422
gene-T240_RS0120505	NZ_AXNK01000076.1	102620	103135	-	516	919
gene-T240_RS0120510	NZ_AXNK01000076.1	103379	103858	-	480	1487
gene-T240_RS0120515	NZ_AXNK01000076.1	104043	108029	-	3987	4744
gene-T240_RS0120520	NZ_AXNK01000076.1	108215	108799	+	585	337
gene-T240_RS0120525	NZ_AXNK01000076.1	108856	109353	-	498	39
gene-T240_RS0120530	NZ_AXNK01000076.1	109340	109951	-	612	81
gene-T240_RS0120535	NZ_AXNK01000076.1	110044	110895	-	852	151
gene-T240_RS0120540	NZ_AXNK01000076.1	110895	111524	-	630	373
gene-T240_RS0120545	NZ_AXNK01000076.1	111524	113971	-	2448	818
gene-T240_RS0120550	NZ_AXNK01000076.1	114459	115739	-	1281	2082
gene-T240_RS0120555	NZ_AXNK01000076.1	116020	116367	+	348	624
gene-T240_RS0120560	NZ_AXNK01000076.1	116377	118326	+	1950	1956
gene-T240_RS0120565	NZ_AXNK01000076.1	118415	118855	+	441	533
gene-T240_RS0120570	NZ_AXNK01000076.1	119041	119571	-	531	305
gene-T240_RS0120575	NZ_AXNK01000076.1	119654	121195	-	1542	857
gene-T240_RS0120580	NZ_AXNK01000076.1	121485	122117	+	633	1248
gene-T240_RS0120585	NZ_AXNK01000076.1	122117	124069	+	1953	8817
gene-T240_RS0120590	NZ_AXNK01000076.1	124131	126938	+	2808	1044
gene-T240_RS0120595	NZ_AXNK01000076.1	127037	127231	-	195	23
gene-T240_RS0120600	NZ_AXNK01000076.1	127318	128004	+	687	312
gene-T240_RS0120605	NZ_AXNK01000076.1	128505	129848	+	1344	489
gene-T240_RS0120610	NZ_AXNK01000076.1	130085	130576	+	492	224
gene-T240_RS0120615	NZ_AXNK01000076.1	130850	132589	+	1740	708
gene-T240_RS0120620	NZ_AXNK01000076.1	132593	134371	+	1779	722
gene-T240_RS0120625	NZ_AXNK01000076.1	134601	135149	+	549	1573
gene-T240_RS0120630	NZ_AXNK01000076.1	135300	135518	-	219	288
gene-T240_RS0120635	NZ_AXNK01000076.1	135609	136733	-	1125	2534
gene-T240_RS0120640	NZ_AXNK01000076.1	136974	138179	-	1206	554
gene-T240_RS0120645	NZ_AXNK01000076.1	138355	139545	-	1191	997
gene-T240_RS0120650	NZ_AXNK01000076.1	140121	141386	+	1266	3316
gene-T240_RS0120655	NZ_AXNK01000076.1	141451	142053	-	603	46
gene-T240_RS0120665	NZ_AXNK01000076.1	142691	143179	-	489	240
gene-T240_RS0120670	NZ_AXNK01000076.1	143201	143767	-	567	263
gene-T240_RS0120675	NZ_AXNK01000076.1	144148	144585	-	438	28
gene-T240_RS0120680	NZ_AXNK01000076.1	144730	145281	-	552	292
gene-T240_RS0120685	NZ_AXNK01000076.1	145281	145874	-	594	262
gene-T240_RS0120690	NZ_AXNK01000076.1	145874	146401	-	528	195
gene-T240_RS0120695	NZ_AXNK01000076.1	146376	148079	-	1704	169
gene-T240_RS0120700	NZ_AXNK01000076.1	148181	148972	-	792	79
gene-T240_RS0120705	NZ_AXNK01000076.1	148969	150294	-	1326	105
gene-T240_RS0120710	NZ_AXNK01000076.1	150306	150806	-	501	21
gene-T240_RS0120715	NZ_AXNK01000076.1	150799	152313	-	1515	184
gene-T240_RS0120720	NZ_AXNK01000076.1	152323	152922	-	600	85
gene-T240_RS0120725	NZ_AXNK01000076.1	153442	154737	+	1296	794
gene-T240_RS0120730	NZ_AXNK01000076.1	154759	158148	+	3390	816
gene-T240_RS0120735	NZ_AXNK01000076.1	158181	158633	+	453	75
gene-T240_RS0120740	NZ_AXNK01000076.1	158697	159695	-	999	362
gene-T240_RS0120745	NZ_AXNK01000076.1	159692	161440	-	1749	426
gene-T240_RS0120750	NZ_AXNK01000076.1	161451	161861	-	411	128
gene-T240_RS0120755	NZ_AXNK01000076.1	161923	163398	-	1476	492
gene-T240_RS0120760	NZ_AXNK01000076.1	163407	163913	-	507	98
gene-T240_RS0120765	NZ_AXNK01000076.1	163940	165514	-	1575	285
gene-T240_RS0120770	NZ_AXNK01000076.1	165514	167517	-	2004	423
gene-T240_RS0120775	NZ_AXNK01000076.1	167752	168696	-	945	208
gene-T240_RS0120780	NZ_AXNK01000076.1	168689	169681	-	993	58
gene-T240_RS0120785	NZ_AXNK01000076.1	169662	170981	-	1320	166
gene-T240_RS0120790	NZ_AXNK01000076.1	171051	171536	-	486	103
gene-T240_RS0120795	NZ_AXNK01000076.1	171536	173614	-	2079	978
gene-T240_RS0120800	NZ_AXNK01000076.1	173687	174205	-	519	315
gene-T240_RS0120805	NZ_AXNK01000076.1	174660	177332	+	2673	637
gene-T240_RS0120810	NZ_AXNK01000076.1	177319	178950	+	1632	396
gene-T240_RS0120815	NZ_AXNK01000076.1	179031	183773	-	4743	1854
gene-T240_RS0120820	NZ_AXNK01000076.1	183770	184897	-	1128	140
gene-T240_RS0120825	NZ_AXNK01000076.1	184970	186721	-	1752	207
gene-T240_RS0120835	NZ_AXNK01000077.1	1	935	+	935	523
gene-T240_RS0120845	NZ_AXNK01000079.1	79	632	+	554	431
gene-T240_RS0120850	NZ_AXNK01000080.1	1	666	-	666	3
gene-T240_RS27270	NZ_AXNK01000080.1	666	794	-	129	3
gene-T240_RS0120860	NZ_AXNK01000080.1	918	1676	-	759	18
gene-T240_RS0120865	NZ_AXNK01000080.1	1648	2100	-	453	4
gene-T240_RS0120870	NZ_AXNK01000080.1	2090	2623	-	534	2
gene-T240_RS0120875	NZ_AXNK01000080.1	2616	2927	-	312	0
gene-T240_RS26965	NZ_AXNK01000080.1	2931	3086	-	156	0
gene-T240_RS0120885	NZ_AXNK01000080.1	3145	4962	-	1818	26
gene-T240_RS0120890	NZ_AXNK01000080.1	4975	5271	-	297	37
gene-T240_RS0120895	NZ_AXNK01000080.1	5268	5459	-	192	6
gene-T240_RS0120900	NZ_AXNK01000080.1	5607	5870	+	264	93
gene-T240_RS0120905	NZ_AXNK01000080.1	6339	6707	-	369	4
gene-T240_RS0120910	NZ_AXNK01000080.1	6789	7622	+	834	245
gene-T240_RS0120915	NZ_AXNK01000080.1	7956	8168	+	213	1956
gene-T240_RS0120920	NZ_AXNK01000080.1	8217	8606	-	390	1164
gene-T240_RS25410	NZ_AXNK01000080.1	9368	9526	-	159	8
gene-T240_RS0120930	NZ_AXNK01000080.1	9570	10691	-	1122	542
gene-T240_RS0120935	NZ_AXNK01000080.1	10752	11633	-	882	5750
gene-T240_RS0120940	NZ_AXNK01000080.1	11640	12302	-	663	5659
gene-T240_RS0120945	NZ_AXNK01000080.1	12277	13731	-	1455	5161
gene-T240_RS0120950	NZ_AXNK01000080.1	13887	15263	-	1377	1425
gene-T240_RS0120955	NZ_AXNK01000080.1	15273	16829	-	1557	5005
gene-T240_RS0120960	NZ_AXNK01000080.1	17263	17544	-	282	345
gene-T240_RS0120965	NZ_AXNK01000080.1	17598	17966	-	369	1184
gene-T240_RS0120970	NZ_AXNK01000080.1	18223	19467	+	1245	527
gene-T240_RS0120975	NZ_AXNK01000080.1	19543	20532	-	990	1975
gene-T240_RS0120980	NZ_AXNK01000080.1	20529	21488	-	960	3850
gene-T240_RS0120985	NZ_AXNK01000080.1	21670	22107	+	438	488
gene-T240_RS0120990	NZ_AXNK01000080.1	22183	23289	-	1107	0
gene-T240_RS0120995	NZ_AXNK01000080.1	23286	23975	-	690	0
gene-T240_RS0121000	NZ_AXNK01000080.1	24003	24758	-	756	0
gene-T240_RS0121005	NZ_AXNK01000080.1	24884	26335	-	1452	0
gene-T240_RS0121010	NZ_AXNK01000080.1	26497	26868	+	372	0
gene-T240_RS0121020	NZ_AXNK01000080.1	27024	27560	+	537	0
gene-T240_RS0121025	NZ_AXNK01000080.1	27638	28321	-	684	0
gene-T240_RS0121030	NZ_AXNK01000080.1	28333	29520	-	1188	0
gene-T240_RS0121035	NZ_AXNK01000080.1	29676	30533	-	858	0
gene-T240_RS0121040	NZ_AXNK01000080.1	30692	32077	+	1386	0
gene-T240_RS0121045	NZ_AXNK01000080.1	32162	32632	-	471	0
gene-T240_RS0121055	NZ_AXNK01000080.1	32717	34837	-	2121	0
gene-T240_RS0121060	NZ_AXNK01000080.1	35147	36013	+	867	0
gene-T240_RS0121065	NZ_AXNK01000080.1	36102	37157	-	1056	0
gene-T240_RS0121070	NZ_AXNK01000080.1	37154	40462	-	3309	0
gene-T240_RS0121075	NZ_AXNK01000080.1	40491	40949	-	459	0
gene-T240_RS0121080	NZ_AXNK01000080.1	40960	41379	-	420	0
gene-T240_RS0121085	NZ_AXNK01000080.1	41408	41716	-	309	0
gene-T240_RS0121090	NZ_AXNK01000080.1	41895	42080	+	186	0
gene-T240_RS0121095	NZ_AXNK01000080.1	42152	43855	+	1704	2
gene-T240_RS27275	NZ_AXNK01000080.1	45469	50317	-	4849	2123
gene-T240_RS0121110	NZ_AXNK01000081.1	1	3783	-	3783	8475
gene-T240_RS0121115	NZ_AXNK01000081.1	4651	4902	+	252	741
gene-T240_RS0121120	NZ_AXNK01000081.1	4969	5250	-	282	11
gene-T240_RS0121125	NZ_AXNK01000081.1	5310	7316	-	2007	170
gene-T240_RS0121130	NZ_AXNK01000081.1	7433	8419	+	987	261
gene-T240_RS0121135	NZ_AXNK01000081.1	8627	9013	+	387	792
gene-T240_RS0121140	NZ_AXNK01000081.1	9061	9816	-	756	382
gene-T240_RS0121145	NZ_AXNK01000081.1	9819	10769	-	951	57
gene-T240_RS0121150	NZ_AXNK01000081.1	10762	11697	-	936	110
gene-T240_RS0121155	NZ_AXNK01000081.1	11720	12628	-	909	410
gene-T240_RS0121160	NZ_AXNK01000081.1	12792	13472	-	681	1158
gene-T240_RS0121165	NZ_AXNK01000081.1	13712	14755	-	1044	135
gene-T240_RS0121170	NZ_AXNK01000081.1	15135	15596	+	462	1234
gene-T240_RS0121175	NZ_AXNK01000081.1	15687	16160	+	474	552
gene-T240_RS0121180	NZ_AXNK01000081.1	16267	17619	-	1353	432
gene-T240_RS0121185	NZ_AXNK01000081.1	17705	18331	-	627	868
gene-T240_RS0121190	NZ_AXNK01000081.1	18669	18989	-	321	1774
gene-T240_RS0121195	NZ_AXNK01000081.1	19675	20769	+	1095	10116
gene-T240_RS0121200	NZ_AXNK01000081.1	20762	21745	+	984	11171
gene-T240_RS0121205	NZ_AXNK01000081.1	21742	22896	+	1155	26082
gene-T240_RS0121210	NZ_AXNK01000081.1	23131	24792	+	1662	1073
gene-T240_RS0121215	NZ_AXNK01000081.1	24860	25507	-	648	207
gene-T240_RS0121220	NZ_AXNK01000081.1	25636	26469	+	834	295
gene-T240_RS0121225	NZ_AXNK01000081.1	26485	27057	-	573	263
gene-T240_RS0121230	NZ_AXNK01000081.1	27227	27895	-	669	3561
gene-T240_RS0121235	NZ_AXNK01000081.1	27892	28581	-	690	5969
gene-T240_RS0121240	NZ_AXNK01000081.1	28583	29326	-	744	16247
gene-T240_RS0121245	NZ_AXNK01000081.1	29415	30143	-	729	8970
gene-T240_RS0121250	NZ_AXNK01000081.1	30492	31877	-	1386	978
gene-T240_RS0121255	NZ_AXNK01000081.1	32378	33481	-	1104	59
gene-T240_RS0121265	NZ_AXNK01000081.1	34060	34575	-	516	110
gene-T240_RS0121270	NZ_AXNK01000081.1	35039	35953	-	915	665
gene-T240_RS0121275	NZ_AXNK01000081.1	35914	36225	-	312	54
gene-T240_RS0121280	NZ_AXNK01000081.1	36225	36827	-	603	34
gene-T240_RS0121285	NZ_AXNK01000081.1	36817	38853	-	2037	112
gene-T240_RS0121290	NZ_AXNK01000081.1	38858	39739	-	882	100
gene-T240_RS0121295	NZ_AXNK01000081.1	40379	41137	-	759	533
gene-T240_RS0121300	NZ_AXNK01000081.1	41213	42115	-	903	1185
gene-T240_RS0121305	NZ_AXNK01000081.1	42142	43278	-	1137	587
gene-T240_RS0121310	NZ_AXNK01000081.1	43287	44072	-	786	344
gene-T240_RS0121315	NZ_AXNK01000081.1	44114	45268	-	1155	754
gene-T240_RS0121320	NZ_AXNK01000081.1	45289	46782	-	1494	2076
gene-T240_RS0121325	NZ_AXNK01000081.1	46812	48038	-	1227	1586
gene-T240_RS0121330	NZ_AXNK01000081.1	48297	48671	+	375	724
gene-T240_RS0121335	NZ_AXNK01000081.1	48750	49919	+	1170	846
gene-T240_RS0121340	NZ_AXNK01000081.1	49954	51558	+	1605	1110
gene-T240_RS0121345	NZ_AXNK01000081.1	51596	52441	+	846	1919
gene-T240_RS0121350	NZ_AXNK01000081.1	52438	53340	+	903	1015
gene-T240_RS0121355	NZ_AXNK01000081.1	53376	53927	-	552	340
gene-T240_RS0121360	NZ_AXNK01000081.1	53953	54831	-	879	517
gene-T240_RS0121365	NZ_AXNK01000081.1	55117	56430	-	1314	9607
gene-T240_RS0121370	NZ_AXNK01000081.1	56709	57902	-	1194	1255
gene-T240_RS0121375	NZ_AXNK01000081.1	58263	59801	+	1539	2232
gene-T240_RS0121380	NZ_AXNK01000081.1	59876	61807	-	1932	12337
gene-T240_RS0121385	NZ_AXNK01000081.1	62187	64193	+	2007	22709
gene-T240_RS0121390	NZ_AXNK01000081.1	64265	65068	+	804	593
gene-T240_RS0121395	NZ_AXNK01000081.1	65073	65426	-	354	2446
gene-T240_RS0121400	NZ_AXNK01000081.1	65683	66510	+	828	247
gene-T240_RS0121405	NZ_AXNK01000081.1	66564	67244	-	681	6016
gene-T240_RS0121410	NZ_AXNK01000081.1	67574	67664	+	91	0
gene-T240_RS0121415	NZ_AXNK01000081.1	67689	68642	-	954	132
gene-T240_RS0121420	NZ_AXNK01000081.1	68778	70016	+	1239	78
gene-T240_RS0121425	NZ_AXNK01000081.1	70024	72393	+	2370	197
gene-T240_RS0121430	NZ_AXNK01000081.1	72415	73350	+	936	271
gene-T240_RS26970	NZ_AXNK01000081.1	73463	73636	-	174	206
gene-T240_RS0121445	NZ_AXNK01000081.1	75496	76950	+	1455	586
gene-T240_RS0121450	NZ_AXNK01000081.1	76964	78430	-	1467	754
gene-T240_RS0121455	NZ_AXNK01000081.1	78765	79499	+	735	952
gene-T240_RS0121460	NZ_AXNK01000081.1	79506	80345	+	840	311
gene-T240_RS0121465	NZ_AXNK01000081.1	80646	83666	+	3021	801
gene-T240_RS0121470	NZ_AXNK01000081.1	83757	85049	-	1293	5176
gene-T240_RS0121475	NZ_AXNK01000081.1	85234	86220	-	987	853
gene-T240_RS0121480	NZ_AXNK01000081.1	86284	86547	-	264	238
gene-T240_RS0121485	NZ_AXNK01000081.1	86729	87367	-	639	220
gene-T240_RS0121490	NZ_AXNK01000081.1	87609	87857	+	249	10
gene-T240_RS0121495	NZ_AXNK01000081.1	88338	89561	+	1224	403
gene-T240_RS0121500	NZ_AXNK01000081.1	89792	90205	+	414	246
gene-T240_RS0121505	NZ_AXNK01000081.1	90354	91604	-	1251	989
gene-T240_RS0121510	NZ_AXNK01000081.1	91874	92089	-	216	52
gene-T240_RS0121515	NZ_AXNK01000081.1	92264	92572	+	309	201
gene-T240_RS0121520	NZ_AXNK01000081.1	92614	92958	-	345	227
gene-T240_RS0121525	NZ_AXNK01000081.1	93170	94939	+	1770	1517
gene-T240_RS0121530	NZ_AXNK01000081.1	95106	95444	-	339	2455
gene-T240_RS0121535	NZ_AXNK01000081.1	95434	96228	-	795	13592
gene-T240_RS0121540	NZ_AXNK01000081.1	96450	98420	+	1971	23437
gene-T240_RS0121545	NZ_AXNK01000081.1	98478	99053	-	576	1263
gene-T240_RS0121550	NZ_AXNK01000081.1	99279	100157	+	879	1302
gene-T240_RS0121555	NZ_AXNK01000081.1	100333	101229	+	897	66684
gene-T240_RS27195	NZ_AXNK01000081.1	101337	101630	-	294	921
gene-T240_RS26785	NZ_AXNK01000081.1	101861	102190	-	330	215
gene-T240_RS0121570	NZ_AXNK01000081.1	102720	103286	+	567	445
gene-T240_RS0121580	NZ_AXNK01000081.1	103477	104379	-	903	271
gene-T240_RS26975	NZ_AXNK01000081.1	104500	104655	+	156	12
gene-T240_RS0121590	NZ_AXNK01000081.1	104668	105318	+	651	998
gene-T240_RS0121595	NZ_AXNK01000081.1	105653	106801	+	1149	10471
gene-T240_RS0121600	NZ_AXNK01000081.1	106966	108042	+	1077	719
gene-T240_RS0121605	NZ_AXNK01000081.1	108176	108784	+	609	316
gene-T240_RS0121610	NZ_AXNK01000081.1	108896	109375	-	480	1937
gene-T240_RS0121615	NZ_AXNK01000081.1	109592	111592	-	2001	1928
gene-T240_RS0121620	NZ_AXNK01000081.1	111737	112954	-	1218	411
gene-T240_RS0121625	NZ_AXNK01000081.1	112947	113660	-	714	159
gene-T240_RS0121630	NZ_AXNK01000081.1	113660	114895	-	1236	266
gene-T240_RS0121635	NZ_AXNK01000081.1	114885	116114	-	1230	260
